concept,puzzle,test_idx,effort,is_correct,err,tools_used,answer,summary,programming_calls,Rule
AboveBelow,AboveBelow9,2,low,0,mismatch,0,"0 0 0 0 0 0 0 0 0 0 0 0
3 3 3 3 3 3 3 3 3 3 3 3
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0","The pattern observed in the examples is that the row containing all identical non-zero values (e.g., 4s) remains unchanged, while all other rows with non-zero values, except for a specific row pattern, are set to zero. This suggests that the transformation rule is to retain only the row with identical non-zero values unchanged, and zero out all other non-essential non-zero patterns.

Rule: Retain the row with identical non-zero values and set all other non-essential non-zero patterns to zero.",,Retain the row with identical non-zero values and set all other non-essential non-zero patterns to zero.
AboveBelow,AboveBelow9,3,low,0,mismatch,0,"2 2 2 2 2 2 2 2 2 2 2
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
2 2 2 2 2 2 2 2 2 2 2
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0","The common pattern involves removing all elements of a specific integer, except for the recurrent row of another integer. In both examples, rows with integers 4 remain unchanged while sections with integers 3 and 7 in the other rows are removed. Applying this rule to the test input suggests removing all 5s except in the first row containing only 2s.

Rule: Preserve the row with unique integer present throughout, remove all instances of the other integer values from other rows.",,"Preserve the row with unique integer present throughout, remove all instances of the other integer values from other rows."
Center,Center1,1,low,0,mismatch,0,"0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 2 2 2 2 2 0 0 0
0 0 0 2 0 0 0 2 0 0 0
0 0 0 2 2 0 2 2 0 0 0
0 0 0 2 0 0 0 2 0 0 0
0 0 0 2 2 2 2 2 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0","In the given examples, the output grid shows that any `0` surrounded by `3` or `4` from all four cardinal directions (`up`, `down`, `left`, `right`) is changed to `3` or `4` respectively. This rule seems to apply to an inner area with a consistent width or thickness within a border of distinct numbers.

Rule: If a `0` is surrounded on all four sides by a specific number, replace the `0` with that number.",,"If a `0` is surrounded on all four sides by a specific number, replace the `0` with that number."
Center,Center1,2,low,0,parse:non-integer token in row 1,1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 6, 6, 6, 0, 0, 0, 0, 6, 6, 6, 6, 6, 6, 6],[0, 6, 0, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6],[0, 6, 6, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6],[0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6],[0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6],[0, 6, 6, 6, 6, 6, 0, 0, 6, 0, 0, 0, 0, 0, 6],[0, 6, 0, 0, 0, 6, 0, 0, 6, 6, 6, 6, 6, 6, 6],[0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","The transformation rule involves filling a specific kind of 'gap' in a line of non-zero numbers. In both examples, there is a series of numbers with a single zero 'gap' which is filled in the output. The common pattern is identifying horizontal lines of the same non-zero number broken by a single zero, and filling it to complete the line.

Rule: Identify horizontal lines of the same non-zero number broken by a single zero and fill the zero to match the rest of the line.","import numpy as np

# Define the function to apply the rule from the given examples
def apply_transformation_rule(input_grid):
    output_grid = input_grid.copy()
    rows, cols = input_grid.shape
    for r in range(1, rows - 1):
        for c in range(1, cols - 1):
            if input_grid[r, c] != 0:
                top_cell = input_grid[r-1, c]
                bottom_cell = input_grid[r+1, c]
                right_cell = input_grid[r, c+1]
                if top_cell == 0 and bottom_cell == 0 and right_cell == input_grid[r, c]:
                    output_grid[r, c] = input_grid[r, c]
    return output_grid

# Test grid
input_grid = np.array([
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 6, 6, 6, 0, 0, 0, 0, 6, 6, 6, 6, 6, 6, 6],
    [0, 6, 0, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6],
    [0, 6, 6, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6],
    [0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6],
    [0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6],
    [0, 6, 6, 6, 6, 6, 0, 0, 6, 0, 0, 0, 0, 0, 6],
    [0, 6, 0, 0, 0, 6, 0, 0, 6, 6, 6, 6, 6, 6, 6],
    [0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
])

# Apply transformation rule to the test input grid
output_grid = apply_transformation_rule(input_grid)
output_grid",Identify horizontal lines of the same non-zero number broken by a single zero and fill the zero to match the rest of the line.
Center,Center1,3,low,0,mismatch,0,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 1 0 0 0 0 0 0 0 9 0 9 0 9 0
0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 1 1 0 1 1 0 0 0 0 0 9 0 0 0 9 0
0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 1 0 0 0 0 0 0 0 1 0 0 0 9 0 9 0 9 0
0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 1 0 0 0 0 7 7 7 7 7 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 7 0 0 0 0
0 0 0 0 0 8 0 0 0 0 0 7 0 0 0 7 0 0 0 0
0 0 0 0 8 0 8 0 0 0 0 7 0 0 0 7 0 0 0 0
0 0 8 8 0 0 0 8 8 0 0 7 7 7 7 7 0 0 0 0
0 0 8 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0
0 0 8 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0
0 0 8 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0
0 0 8 8 0 0 0 8 8 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 8 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0","In the examples, the interior lines parallel to the main diagonal of zeros are filled with non-zero values from the original grid if they are surrounded by the same value vertically, horizontally, or diagonally across the line.

Rule: Fill interior diagonal lines that are parallel to the main diagonal and have the same number across them with those values, only if they are surrounded consistently in one major direction.",,"Fill interior diagonal lines that are parallel to the main diagonal and have the same number across them with those values, only if they are surrounded consistently in one major direction."
Center,Center10,1,low,0,parse:non-integer token in row 1,0,"[[0,0,0,0,0,0],[0,0,0,0,0,0],[0,5,5,0,0,0],[0,5,0,5,0,0],[0,0,5,5,0,0],[0,0,0,0,0,0]]","Upon analysis, it appears that a '1' is placed in an empty cell that forms a horizontal or vertical bridge between two '5's, effectively closing a sequence of disconnected '5's. This seems to involve replacing a '0' with a '1' if it's directly between '5's horizontally or vertically.

Rule: Replace '0' with '1' if it is surrounded by '5' on either side horizontally or vertically.",,Replace '0' with '1' if it is surrounded by '5' on either side horizontally or vertically.
Center,Center10,2,low,0,mismatch,0,"0 5 5 0 0 0
0 5 0 0 0 0
0 0 1 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 5
0 0 0 0 5 5
0 0 0 0 0 0","The transformation involves changing one zero in the original grid to a one in the output. This change appears to occur in an empty cell that is adjacent to non-zero cells (typically surrounded by zeros) where the sum of these non-zero cells is equal to 15. Analyzing the provided examples shows that the newly turned 1 is placed in empty space that 'completes' an isolated group of 5s (such as diagonally adjacent).

Rule: Identify a zero that when turned to one completes a 3x3 grid subset containing adjacent 5s summing to 15, without being adjacent to other non-zero numbers.",,"Identify a zero that when turned to one completes a 3x3 grid subset containing adjacent 5s summing to 15, without being adjacent to other non-zero numbers."
Center,Center10,3,low,1,,0,"0 0 0 0 5 5
0 0 0 0 0 5
0 0 0 1 0 0
0 5 0 0 0 0
0 5 5 0 0 0
0 0 0 0 0 0","In each example, a '1' is inserted in the largest rectangle of zeros surrounded by the number '5'. The '5's act as a boundary, and the rule is that the '1' appears in the innermost available zero space that completes the largest possible region surrounded by '5's. Applying this rule to the test input grid, find the largest area enclosed by '5's and insert '1' inside it.

Rule: Insert '1' in the largest rectangle of zeros that is completely surrounded by '5's.",,Insert '1' in the largest rectangle of zeros that is completely surrounded by '5's.
Center,Center2,1,low,0,mismatch,1,4,"The output seems to be the minimum value from the input grid.

Rule: Return the minimum value of the input grid.","# Let's analyze the examples to find a rule that maps the input grid to the output.

# Inputs and their corresponding outputs:
# Example 1 Input: 3 1 4 2 7 8 9  | Output: 2
# Example 2 Input: 8 3 3 3 7 3 3 3 4  | Output: 7
# Example 3 Input: 4 3 1 3 4  | Output: 1

# For each case, let's consider:
# 1. The first element of the input.
# 2. The minimum value of the input.
# 3. The maximum value of the input.
# 4. The most frequent value of the input.

from collections import Counter

exam_1 = [3, 1, 4, 2, 7, 8, 9]
exam_2 = [8, 3, 3, 3, 7, 3, 3, 3, 4]
exam_3 = [4, 3, 1, 3, 4]

inputs = [exam_1, exam_2, exam_3]
outputs = [2, 7, 1]

# Funciton to determine the different possible attributes from the input
def analyze_rule(input_data, output_data):
    for i, (inp, outp) in enumerate(zip(input_data, output_data)):
        first = inp[0]
        minimum = min(inp)
        maximum = max(inp)
        most_frequent = Counter(inp).most_common(1)[0][0]
        print(f""Example {i+1}:"")
        print(f""Input: {inp}"")
        print(f""Output: {outp}"")
        print(f""First: {first}, Min: {minimum}, Max: {maximum}, Most Frequent: {most_frequent}"")
        print(""-"" * 20)

analyze_rule(inputs, outputs)",Return the minimum value of the input grid.
Center,Center2,2,low,0,mismatch,0,4,"The rule involves identifying the unique number that occurs least frequently in the list of numbers. In each example, the output corresponds to the number with the lowest frequency. Applying this logic to the test input, the frequency of each number is: 4 (twice), 6 (four times), 0 (four times). The number 4 occurs least frequently.

Rule: Identify the least frequently occurring unique number in the input grid.",,Identify the least frequently occurring unique number in the input grid.
Center,Center2,3,low,1,,0,0,"The most frequent element in each input list is chosen as the output. If there is a tie, the largest number among the tied elements is selected.

Rule: Select the most frequent element from the list; if there's a tie, choose the largest of the tied numbers.",,"Select the most frequent element from the list; if there's a tie, choose the largest of the tied numbers."
Center,Center3,1,low,1,,0,"8 8
8 8","Analyze the input-output grid pairs to find a pattern. The main pattern focuses on extracting certain blocks surrounded by 0s inside areas dominated by specific numbers. The surrounding numbers mark the boundary edges of the inner shape. In Example 1, the 4s form a square that is extracted. Example 2 extracts a square of 6s. Example 3 removes a larger patterned block of 4s. Therefore, the rule is to extract the largest connected block from the grid that is not bordered by 0s, essentially cropping the pattern surrounded by a connected region of the same number, usually prominent at borders.

Rule: Extract the largest contiguous internal block not surrounded by or directly beside 0s, bounded by a prominent number, often found in the border.",,"Extract the largest contiguous internal block not surrounded by or directly beside 0s, bounded by a prominent number, often found in the border."
Center,Center3,2,low,0,mismatch,0,4 4 4 4 0 0 4 0 0 4 0 0 4 4 4 4,"The common rule seems to identify the largest connected non-zero region inside the boundary of another zero-value shape, and extracts that region as the output grid. In each example, the output is surrounded by zeros and contains the largest connected non-zero components.

Rule: Identify the largest connected non-zero block enclosed by zeros and output it.",,Identify the largest connected non-zero block enclosed by zeros and output it.
Center,Center3,3,low,0,parse:non-integer token in row 1,1,"[[0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0],[0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0],[0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0],[0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0],[0,0,0,4,0,0,0,0,4,4,4,4,0,0,0,0,4,0,0,0],[0,0,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,4,0,0],[0,4,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,4,0],[4,0,0,0,4,0,0,6,0,0,0,0,6,0,0,4,0,0,0,4],[0,4,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,4,0],[0,0,4,0,0,0,0,0,6,0,0,6,0,0,0,0,0,4,0,0],[0,0,0,4,0,0,0,0,0,6,6,0,0,0,0,0,4,0,0,0],[0,0,0,0,4,0,0,0,4,4,4,4,0,0,0,4,0,0,0,0],[0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0],[0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0],[0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0]]","Identify the zero-padded region around non-zero blocks and extract the subgrid with non-zero elements.

Rule: Extract the subgrid bounds defined by the first and last occurrence of any non-zero number.","import numpy as np

# Example Grids
example_inputs = [
    np.array([
        [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
        [0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0],
        [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0],
        [0, 1, 0, 3, 3, 3, 3, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 0],
        [0, 1, 0, 3, 0, 0, 3, 0, 0, 2, 0, 2, 0, 0, 0, 0, 1, 0],
        [0, 1, 0, 3, 0, 0, 3, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 0],
        [0, 1, 0, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0],
        [0, 1, 0, 0, 0, 0, 0, 4, 4, 4, 4, 0, 0, 0, 0, 0, 1, 0],
        [0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 1, 0],
        [0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 1, 0],
        [0, 1, 0, 0, 0, 0, 0, 4, 4, 4, 4, 7, 7, 7, 7, 7, 1, 0],
        [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 7, 1, 0],
        [0, 1, 0, 0, 0, 0, 0, 8, 8, 8, 8, 7, 0, 0, 0, 7, 1, 0],
        [0, 1, 0, 0, 0, 0, 0, 8, 0, 0, 8, 7, 0, 0, 0, 7, 1, 0],
        [0, 1, 0, 0, 0, 0, 0, 8, 0, 0, 8, 7, 7, 7, 7, 7, 1, 0],
        [0, 1, 0, 0, 0, 0, 0, 8, 8, 8, 8, 0, 0, 0, 0, 0, 1, 0],
        [0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0],
        [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
    ]),
    np.array([
        [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
        [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0],
        [2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0],
        [2, 3, 3, 0, 0, 0, 7, 7, 0, 2, 0, 0],
        [2, 3, 3, 0, 0, 0, 7, 7, 0, 2, 0, 0],
        [2, 0, 0, 0, 6, 6, 0, 0, 0, 2, 0, 0],
        [2, 0, 0, 0, 6, 6, 0, 0, 0, 2, 0, 0],
        [2, 0, 9, 9, 0, 0, 0, 0, 0, 2, 0, 0],
        [2, 0, 9, 9, 0, 1, 1, 0, 0, 2, 0, 0],
        [2, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0],
        [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0],
        [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
    ]),
    np.array([
        [0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4],
        [0, 0, 4, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 0, 4],
        [0, 0, 4, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 4],
        [0, 0, 4, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 4],
        [0, 0, 4, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 4],
        [0, 0, 4, 0, 0, 0, 4, 4, 4, 4, 4, 4, 0, 3, 0, 4],
        [0, 0, 4, 0, 0, 0, 4, 0, 3, 3, 3, 4, 3, 3, 0, 4],
        [0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 4],
        [0, 0, 4, 0, 0, 0, 4, 4, 4, 4, 4, 4, 0, 0, 0, 4],
        [0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4],
        [0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4],
        [0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4],
        [0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4],
        [0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4],
        [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
        [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
    ])
]

example_outputs = [
    np.array([
        [4, 4, 4, 4],
        [4, 0, 0, 4],
        [4, 0, 0, 4],
        [4, 4, 4, 4]
    ]),
    np.array([
        [6, 6],
        [6, 6]
    ]),
    np.array([
        [4, 4, 4, 4, 4, 4],
        [4, 0, 0, 0, 0, 4],
        [4, 0, 0, 0, 0, 4],
        [4, 4, 4, 4, 4, 4]
    ])
]

# Test input
test_input = np.array([
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0],
    [0, 0, 0, 4, 0, 0, 0, 0, 4, 4, 4, 4, 0, 0, 0, 0, 4, 0, 0, 0],
    [0, 0, 4, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 4, 0, 0],
    [0, 4, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 4, 0],
    [4, 0, 0, 0, 4, 0, 0, 6, 0, 0, 0, 0, 6, 0, 0, 4, 0, 0, 0, 4],
    [0, 4, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 4, 0],
    [0, 0, 4, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 4, 0, 0],
    [0, 0, 0, 4, 0, 0, 0, 0, 0, 6, 6, 0, 0, 0, 0, 0, 4, 0, 0, 0],
    [0, 0, 0, 0, 4, 0, 0, 0, 4, 4, 4, 4, 0, 0, 0, 4, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]
])

def extract_largest_block_subgrid(input_grid):
    non_zero_coords = np.argwhere(input_grid != 0)
    start_row, start_col = non_zero_coords.min(axis=0)
    end_row, end_col = non_zero_coords.max(axis=0) + 1
    return input_grid[start_row:end_row, start_col:end_col]

test_output = extract_largest_block_subgrid(test_input)
test_output",Extract the subgrid bounds defined by the first and last occurrence of any non-zero number.
